eGFR,Creatinine,Systolic BP,Diastolic BP,HbA1c,Hemoglobin,Age,Gender,mean_abs_shap
0.1160323782851795,0.07751155974280488,-0.013089220299762352,-0.011640434108955952,-0.008241760692492875,-0.009349527252743704,-0.0122532036650678,-0.006327645535128749,0.031805716197766974
0.1490197979037522,0.11103222445160119,-0.013363874126220431,-0.013813338651754414,-0.008885864007263686,0.03457708630245927,0.024191504515465357,0.0060908972989943844,0.04512182340718887
0.0724390461098781,-0.03318598103594125,-0.016252414897362993,-0.014778334066056074,-0.010174511610800588,-0.01576672648950552,0.04106876437911576,0.01203609115425501,0.026962733717864413
-0.19898741595686392,-0.13504683114417898,-0.014379444082838245,-0.015155175849707258,-0.002684468076344715,0.017693010222559927,0.025496342949601576,0.005340370703881253,0.05184788237324699
-0.20575763193669347,0.05531172520188304,0.02363762311457683,0.021720967867956978,-0.011904093982427396,-0.02026333112951631,-0.025027364681424434,-0.013191438855942138,0.04710177209630257
0.12448962511875414,0.06961972366697633,-0.014193213481306182,-0.013036410481489926,-0.005507510530665533,0.018114138822545964,-0.006987360197616786,0.010351686893443875,0.03278745864909984
0.09517288656183318,0.0770442519792724,-0.01692100202656291,-0.014017108912265961,-0.010993335293831365,0.007722168973287978,-0.010875227871245766,0.008209297722557444,0.030119409917607122
0.08040183607232011,0.06217208911467598,-0.017139182130709134,-0.014479182572842203,-0.009886563725412289,-0.00777727636015963,-0.011218459059232942,0.006770492696901777,0.026230635216531756
0.17810669612742752,0.13439946895485572,-0.013342476165507947,-0.011845177761455683,-0.011044447945835489,-0.01205642805516854,-0.0014703728708052827,0.00727779539742248,0.046192857909809835
0.10354356030206927,0.054616079664690155,-0.01413923857945965,-0.013174107765541605,0.020442033320584828,8.53035496231805e-05,-0.04183575456868921,0.008018688699549265,0.031981845806275895
0.06349683931004306,0.060981985642769916,0.07165367512540877,0.05998112449537479,-0.007619640074710201,-0.0240326709152029,0.060842423053069423,-0.007655814754464229,0.044533021671380416
0.13878220651297604,-0.03011481711180147,-0.010219155609034143,-0.009975542512169675,0.014509112385598048,-0.013003460637062208,0.050816509340104246,-0.02211004432725402,0.03619135605449998
